               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  32,            0.033858,            0.028992,                   0,             0.89951,             0.93214,             0.93841,             0.61756,            0.027326,            0.030496,                   0,            0.003862,            0.003862,            0.003862
                  33,            0.033691,            0.029137,                   0,             0.89712,             0.92397,             0.92433,             0.57923,             0.02699,            0.031817,                   0,            0.003664,            0.003664,            0.003664
                  34,             0.02649,            0.027853,                   0,             0.88683,             0.94711,             0.93085,             0.63408,            0.023767,            0.031108,                   0,            0.003466,            0.003466,            0.003466
                  35,            0.027117,            0.026382,                   0,             0.89042,              0.9405,              0.9223,             0.63289,            0.023942,            0.030271,                   0,            0.003268,            0.003268,            0.003268
                  36,            0.024711,            0.026743,                   0,             0.88734,              0.9504,             0.94658,             0.66111,            0.022933,            0.028484,                   0,             0.00307,             0.00307,             0.00307
                  37,            0.028265,            0.026471,                   0,              0.9005,              0.9438,             0.95379,             0.65895,            0.022827,            0.027702,                   0,            0.002872,            0.002872,            0.002872
                  38,            0.025189,            0.025475,                   0,             0.90971,             0.95041,             0.95125,             0.69474,            0.021373,            0.026827,                   0,            0.002674,            0.002674,            0.002674
                  39,             0.02612,            0.026765,                   0,             0.89182,             0.94019,             0.93797,              0.6764,            0.021201,            0.027987,                   0,            0.002476,            0.002476,            0.002476
                  40,            0.022808,            0.025279,                   0,             0.89655,             0.94543,             0.94581,             0.69624,            0.020936,            0.027597,                   0,            0.002278,            0.002278,            0.002278
                  41,            0.025112,            0.025202,                   0,             0.89742,              0.9405,             0.94683,             0.69736,            0.021154,            0.027939,                   0,             0.00208,             0.00208,             0.00208
                  42,            0.022088,            0.024436,                   0,             0.90778,             0.96033,             0.96327,             0.73087,            0.019338,            0.026026,                   0,            0.001882,            0.001882,            0.001882
                  43,             0.02193,            0.023989,                   0,             0.93168,             0.94711,             0.96147,             0.71265,            0.019719,            0.025611,                   0,            0.001684,            0.001684,            0.001684
                  44,            0.020925,            0.023941,                   0,             0.93004,             0.94545,             0.96169,             0.72661,            0.018789,            0.025153,                   0,            0.001486,            0.001486,            0.001486
                  45,            0.020949,            0.023397,                   0,             0.91946,             0.96364,             0.96558,             0.73849,            0.018555,            0.024447,                   0,            0.001288,            0.001288,            0.001288
                  46,            0.019557,            0.022697,                   0,             0.92569,             0.95372,             0.96302,             0.73723,            0.018316,             0.02451,                   0,             0.00109,             0.00109,             0.00109
                  47,            0.019798,             0.02331,                   0,             0.92108,             0.96529,             0.97038,             0.74627,            0.018021,            0.023874,                   0,            0.000892,            0.000892,            0.000892
                  48,            0.019746,            0.022293,                   0,             0.93258,              0.9602,             0.97639,             0.75865,            0.017699,            0.023378,                   0,            0.000694,            0.000694,            0.000694
                  49,            0.020096,            0.022588,                   0,              0.9296,             0.96028,             0.97308,             0.76182,            0.017585,            0.023233,                   0,            0.000496,            0.000496,            0.000496
